-24.51963	-19.509033	-82.530754
-17.67767	-70.710678	-94.381378
-13.889256	-83.146957	-100.9431
-9.567085	-92.387947	-108.429321
-4.877259	-98.078522	-116.552338
1e-06	-100	-125
4.877258	-98.078522	-133.447662
9.567085	-92.387955	-141.570679
13.889255	-83.146965	-149.0569
17.67767	-70.710678	-155.618622
20.786741	-55.557018	-161.003693
23.096987	-38.268349	-165.005157
24.519632	-19.509031	-167.469254
-23.873074	-18.023994	-82.157463
-21.828722	-35.355343	-84.262611
-18.945503	-51.327999	-87.933273
-15.334222	-65.328148	-93.028389
-11.133654	-76.817772	-99.352158
-6.505223	-85.355339	-106.661552
-1.626803	-90.61274	-114.67569
3.314137	-92.387947	-123.086586
8.127714	-90.61274	-131.571014
12.628948	-85.355339	-139.802917
16.644857	-76.817772	-147.465942
20.021118	-65.328148	-154.265625
22.627977	-51.327991	-159.940659
24.365252	-35.355343	-164.272919
25.166189	-18.023993	-167.095963
-23.324951	-13.794965	-81.841003
-20.753538	-27.059805	-83.641861
-17.384581	-39.284744	-87.032074
-13.347542	-49.999992	-91.881378
-8.797565	-58.79377	-98.003418
-3.909501	-65.328148	-105.16291
1.1288	-69.351982	-113.08474
6.123726	-70.71067	-121.46447
10.883318	-69.351982	-129.980057
15.22467	-65.328148	-138.304276
18.980946	-58.79377	-146.117203
22.007797	-49.999992	-153.118622
24.1889	-39.28474	-159.039459
25.440435	-27.059803	-163.652161
25.714312	-13.794966	-166.77951
-22.958706	-7.465776	-81.629555
-20.035124	-14.644657	-83.227081
-16.341604	-21.260744	-86.429909
-12.020085	-27.059793	-91.114975
-7.236642	-31.818951	-97.102219
-2.175095	-35.355331	-104.161552
2.970036	-37.533016	-112.021698
8.001033	-38.268326	-120.3806
12.724552	-37.533016	-128.917023
16.959076	-35.355331	-137.302902
20.54187	-31.818951	-145.216003
23.335255	-27.059793	-152.352203
25.231876	-21.260744	-158.437286
26.15885	-14.644654	-163.237381
26.080557	-7.465777	-166.568054
-22.830099	1e-05	-81.555298
-19.78285	1e-05	-83.081429
-15.975359	1.4e-05	-86.21846
-11.553945	1.9e-05	-90.84584
-6.688519	1.9e-05	-96.785751
-1.566053	2.2e-05	-103.809921
3.616592	2.2e-05	-111.648415
8.660254	2.5e-05	-120
13.371109	2.2e-05	-128.543732
17.568117	2.2e-05	-136.951279
21.089993	1.9e-05	-144.899551
23.801395	1.9e-05	-152.083084
25.598122	1.3e-05	-158.225845
26.411123	1.3e-05	-163.091736
26.209164	1e-05	-166.493805
-22.958706	7.465797	-81.629555
-20.035124	14.644675	-83.227081
-16.341604	21.260773	-86.429909
-12.020085	27.05983	-91.114975
-7.236642	31.818985	-97.102219
-2.175096	35.35537	-104.161552
2.970036	37.533058	-112.021698
8.001031	38.268368	-120.380608
12.724552	37.533058	-128.917023
16.959076	35.35537	-137.302917
20.541868	31.818985	-145.216003
23.335255	27.05983	-152.352203
25.231876	21.260769	-158.437286
26.15885	14.644678	-163.237381
26.080557	7.465796	-166.568054
-23.324951	13.794983	-81.841003
-20.753538	27.059824	-83.641861
-17.384581	39.284771	-87.032074
-13.347542	50.000023	-91.881378
-8.797566	58.7938	-98.003418
-3.909503	65.328178	-105.162918
1.1288	69.352028	-113.08474
6.123724	70.710701	-121.46447
10.883318	69.352028	-129.980057
15.224669	65.328178	-138.304276
18.980946	58.7938	-146.117203
22.007797	50.000023	-153.118622
24.1889	39.284767	-159.039459
25.440434	27.059824	-163.652161
25.714312	13.794983	-166.77951
-23.873075	18.024008	-82.157471
-21.828722	35.355358	-84.262619
-18.945505	51.328014	-87.933273
-15.334222	65.328171	-93.028389
-11.133654	76.817795	-99.352158
-6.505225	85.355362	-106.661552
-1.626803	90.612778	-114.67569
3.314135	92.387978	-123.086586
8.127714	90.612778	-131.571014
12.628946	85.355362	-139.802917
16.644857	76.817795	-147.465942
20.021116	65.328171	-154.265625
22.627975	51.328014	-159.940659
24.365252	35.355354	-164.272919
25.166187	18.024008	-167.095963
-24.51963	19.509043	-82.530754
-23.096987	38.268356	-84.994843
-20.786741	55.557037	-88.996307
-17.67767	70.710693	-94.381378
-13.889257	83.14698	-100.9431
-9.567087	92.38797	-108.429321
-4.87726	98.078552	-116.552338
-1e-06	100.000015	-125
4.877257	98.078552	-133.447662
9.567083	92.38797	-141.570679
13.889254	83.14698	-149.0569
17.67767	70.710693	-155.618622
20.786739	55.557037	-161.003693
23.096987	38.268356	-165.005157
24.519632	19.509043	-167.469254
25	9e-06	-168.30127
-25.166187	18.024004	-82.904045
-24.365252	35.355347	-85.727081
-22.627975	51.328003	-90.059349
-20.021118	65.328156	-95.734375
-16.644861	76.81778	-102.534058
-12.62895	85.355339	-110.19709
-8.127716	90.612755	-118.428993
-3.314137	92.387947	-126.913422
1.626801	90.612755	-135.32431
6.50522	85.355339	-143.33844
11.13365	76.81778	-150.647842
15.334221	65.328156	-156.971619
18.945505	51.328003	-162.066727
21.828722	35.355343	-165.737396
23.873075	18.024004	-167.842545
-25.71431	13.794973	-83.220505
-25.440435	27.059809	-86.347839
-24.1889	39.284744	-90.960548
-22.007797	50	-96.881378
-18.980947	58.793777	-103.882797
-15.22467	65.328133	-111.695732
-10.883319	69.351997	-120.019943
-6.123725	70.710663	-128.535538
-1.128802	69.351997	-136.915253
3.9095	65.328133	-144.837082
8.797564	58.793777	-151.996582
13.347542	50	-158.118622
17.384581	39.284744	-162.967926
20.753538	27.059805	-166.358139
23.324953	13.794973	-168.158997
-25	1.2e-05	-81.69873
-26.080555	7.465785	-83.431953
-26.15885	14.64466	-86.762619
-25.231874	21.260742	-91.562714
-23.335253	27.059799	-97.647789
-20.54187	31.818956	-104.783997
-16.959074	35.355316	-112.69709
-12.724553	37.53302	-121.082977
-8.001031	38.268314	-129.6194
-2.970036	37.53302	-137.978302
2.175097	35.355316	-145.83844
7.23664	31.818956	-152.897781
12.020086	27.059799	-158.885025
16.341606	21.260742	-163.570099
20.035124	14.644657	-166.772919
22.958708	7.465785	-168.370453
-26.209162	-0	-83.50621
-26.411123	-5e-06	-86.908264
-25.598118	-1.3e-05	-91.774162
-23.801394	-8e-06	-97.916916
-21.089994	-1.1e-05	-105.100449
-17.568115	-2.6e-05	-113.048721
-13.371109	-1.4e-05	-121.456268
-8.660252	-3.5e-05	-130
-3.616591	-1.4e-05	-138.351593
1.566056	-2.6e-05	-146.190079
6.688517	-1.1e-05	-153.214249
11.553946	-8e-06	-159.154144
15.975363	-1.3e-05	-163.78154
19.782852	-7e-06	-166.918579
22.830101	-0	-168.444702
-26.080553	-7.465784	-83.431953
-26.158848	-14.644669	-86.762611
-25.231873	-21.260763	-91.562714
-23.335251	-27.059814	-97.647789
-20.54187	-31.818974	-104.783989
-16.95907	-35.355358	-112.697083
-12.724551	-37.533043	-121.082977
-8.001028	-38.268375	-129.6194
-2.970034	-37.533043	-137.978302
2.1751	-35.355358	-145.83844
7.236642	-31.818974	-152.897781
12.020088	-27.059814	-158.885025
16.341608	-21.260763	-163.570099
20.035126	-14.644668	-166.772919
22.95871	-7.465784	-168.370453
-25.71431	-13.794968	-83.220505
-25.440434	-27.059811	-86.347839
-24.188896	-39.284752	-90.960548
-22.007793	-50	-96.881378
-18.980944	-58.793785	-103.88279
-15.224665	-65.328148	-111.695724
-10.883314	-69.352005	-120.019936
-6.123719	-70.710701	-128.535538
-1.128798	-69.352005	-136.915253
3.909506	-65.328148	-144.837082
8.797567	-58.793785	-151.996582
13.347546	-50	-158.118622
17.384584	-39.284752	-162.967926
20.75354	-27.059811	-166.358139
23.324953	-13.794968	-168.158997
-25.166185	-18.023991	-82.904037
-24.36525	-35.355343	-85.727081
-22.627972	-51.327991	-90.059349
-20.021114	-65.32814	-95.734367
-16.644855	-76.817764	-102.53405
-12.628942	-85.355324	-110.197083
-8.127711	-90.612747	-118.428986
-3.314129	-92.387955	-126.913414
1.626806	-90.612747	-135.32431
6.505228	-85.355324	-143.33844
11.133655	-76.817764	-150.647842
15.334225	-65.32814	-156.971603
18.945509	-51.327991	-162.066727
21.828724	-35.355343	-165.737381
23.873077	-18.023991	-167.842529
-23.096985	-38.268341	-84.994843
-20.786737	-55.557007	-88.996307
-15.783462	-76.928818	-97.662247
-11.72817	-87.767456	-104.686211
-7.222173	-95.233238	-112.490829
-2.438629	-99.039261	-120.776169
2.43863	-99.039261	-129.223831
7.222171	-95.233238	-137.509171
11.728169	-87.767456	-145.313782
15.783462	-76.928818	-152.337753
19.232204	-63.133846	-158.311157
21.941864	-46.912682	-163.004425
23.80831	-28.888691	-166.237198
-22.850899	-26.689667	-83.210037
-20.387114	-43.341671	-86.097939
-17.139862	-58.328068	-90.480835
-13.233936	-71.07296	-96.190277
-8.819437	-81.086555	-103.006851
-4.066014	-87.984039	-110.668625
0.843667	-91.500343	-118.881134
5.720925	-91.500343	-127.328796
10.37833	-87.984039	-135.686951
14.636903	-81.086555	-143.63443
18.332987	-71.07296	-150.865784
21.324547	-58.328068	-157.103134
23.496614	-43.341667	-162.106781
24.76572	-26.689667	-165.684448
18.849394	-68.019417	-154.942123
15.267056	-79.982368	-148.261414
-12.511455	-79.982361	-100.147629
-16.505945	-68.019417	-93.704887
21.707359	-53.442501	-160.472168
-8.036154	-88.871643	-107.545441
23.731119	-36.811848	-164.639038
-3.252031	-94.345627	-115.614014
24.842911	-18.766512	-167.282608
1.657069	-96.193977	-124.043297
-24.196352	-18.766514	-82.344109
6.502486	-94.345627	-132.509338
11.098017	-88.871643	-140.686798
