-1.356498684538172092e-08 -1.363887410415169573e-08 -1.371276136292167220e-08 -1.378396427901565680e-08 -1.385248285243365449e-08 -1.392100142585164887e-08 -1.398951999926964325e-08 -1.405803857268763929e-08 -1.412370257011707874e-08 -1.418651199155795832e-08 -1.424932141299884120e-08 -1.431213083443972077e-08 -1.437494025588060200e-08 -1.443472747911336598e-08 -1.449149250413800942e-08 -1.454825752916265450e-08 -1.460502255418729629e-08 -1.466178757921194303e-08 -1.471535765837450599e-08 -1.476573279167499180e-08 -1.481610792497547760e-08 -1.486648305827596010e-08 -1.491685819157644755e-08 -1.496385216503032093e-08 -1.500746497863758354e-08 -1.505107779224484615e-08 -1.509469060585210876e-08 -1.513830341945937136e-08 -1.517832486740082992e-08 -1.521475494967647450e-08 -1.525118503195212570e-08 -1.528761511422777359e-08 -1.532404519650342148e-08 -1.535664112551078234e-08 -1.538540290124986280e-08 -1.541416467698893995e-08 -1.544292645272801710e-08 -1.547168822846709425e-08 -1.549633535239603994e-08 -1.551686782451484754e-08 -1.553740029663365514e-08 -1.555793276875245943e-08 -1.557846524087127034e-08 -1.559456884462459067e-08 -1.560624358001242373e-08 -1.561791831540025679e-08 -1.562959305078808985e-08 -1.564126778617592292e-08 -1.564818385189593645e-08 -1.565034124794813045e-08 -1.565249864400032114e-08 -1.565465604005251515e-08 -1.565681343610470915e-08 -1.565390550393403169e-08 -1.564593224354049268e-08 -1.563795898314695368e-08 -1.562998572275341137e-08 -1.562201246235987237e-08 -1.560875124812094538e-08 -1.559020208003663371e-08 -1.557165291195232205e-08 -1.555310374386801038e-08 -1.553455457578369872e-08 -1.551065312257579311e-08 -1.548139938424429355e-08 -1.545214564591279068e-08 -1.542289190758128781e-08 -1.539363816924978825e-08 -1.535919387337186430e-08 -1.531955901994752590e-08 -1.527992416652318087e-08 -1.524028931309883916e-08 -1.520065445967450406e-08 -1.515624205307132369e-08 -1.510705209328931128e-08 -1.505786213350729887e-08 -1.500867217372528976e-08 -1.495948221394327735e-08 -1.490613319211757496e-08 -1.484862510824818922e-08 -1.479111702437880016e-08 -1.473360894050941110e-08 -1.467610085664002205e-08 -1.461514309033367966e-08 -1.455073564159038394e-08 -1.448632819284708490e-08 -1.442192074410378753e-08 -1.435751329536049015e-08 -1.429032243378906189e-08 -1.422034815938950109e-08 -1.415037388498994195e-08 -1.408039961059038115e-08 -1.401042533619082366e-08 -1.393819766245193170e-08 -1.386371658937371021e-08 -1.378923551629548707e-08 -1.371475444321726393e-08 -1.364027337013904410e-08 -1.356390383950914608e-08 -1.348564585132757481e-08 -1.340738786314600190e-08
-1.276221974448789021e-08 -1.283018919894947946e-08 -1.289815865341107037e-08 -1.296372223267585792e-08 -1.302687993674384213e-08 -1.309003764081182633e-08 -1.315319534487980887e-08 -1.321635304894779473e-08 -1.327694873185578805e-08 -1.333498239360379380e-08 -1.339301605535179789e-08 -1.345104971709980363e-08 -1.350908337884780938e-08 -1.356439789525700362e-08 -1.361699326632739131e-08 -1.366958863739777570e-08 -1.372218400846816174e-08 -1.377477937953854778e-08 -1.382448963931122340e-08 -1.387131478778618859e-08 -1.391813993626115544e-08 -1.396496508473611898e-08 -1.401179023321108583e-08 -1.405554705919614139e-08 -1.409623556269128567e-08 -1.413692406618643160e-08 -1.417761256968157422e-08 -1.421830107317671850e-08 -1.425571037474390519e-08 -1.428984047438313098e-08 -1.432397057402235677e-08 -1.435810067366158257e-08 -1.439223077330081001e-08 -1.442283481691632639e-08 -1.444991280450813336e-08 -1.447699079209994033e-08 -1.450406877969174730e-08 -1.453114676728355427e-08 -1.455441130302684535e-08 -1.457386238692162053e-08 -1.459331347081639737e-08 -1.461276455471117255e-08 -1.463221563860594938e-08 -1.464753021734706502e-08 -1.465870829093452443e-08 -1.466988636452198218e-08 -1.468106443810944159e-08 -1.469224251169690099e-08 -1.469894476000624130e-08 -1.470117118303746914e-08 -1.470339760606869532e-08 -1.470562402909991985e-08 -1.470785045213114438e-08 -1.470528571194406625e-08 -1.469792980853868713e-08 -1.469057390513330470e-08 -1.468321800172792226e-08 -1.467586209832254314e-08 -1.466348611526544428e-08 -1.464609005255662735e-08 -1.462869398984781041e-08 -1.461129792713899513e-08 -1.459390186443017819e-08 -1.457141869706941626e-08 -1.454384842505670933e-08 -1.451627815304399909e-08 -1.448870788103129215e-08 -1.446113760901858191e-08 -1.442864321294640075e-08 -1.439122469281474205e-08 -1.435380617268308665e-08 -1.431638765255142795e-08 -1.427896913241977255e-08 -1.423704398204452229e-08 -1.419061220142567882e-08 -1.414418042080683700e-08 -1.409774864018799353e-08 -1.405131685956915171e-08 -1.400100306428921347e-08 -1.394680725434818045e-08 -1.389261144440714744e-08 -1.383841563446611278e-08 -1.378421982452507811e-08 -1.372685731817487555e-08 -1.366632811541550014e-08 -1.360579891265612472e-08 -1.354526970989674765e-08 -1.348474050713737389e-08 -1.342171506245710710e-08 -1.335619337585595059e-08 -1.329067168925479408e-08 -1.322515000265363922e-08 -1.315962831605248271e-08 -1.309214143039703904e-08 -1.302268934568730986e-08 -1.295323726097757738e-08 -1.288378517626784655e-08 -1.281433309155811902e-08 -1.274327740076171367e-08 -1.267061810387863381e-08 -1.259795880699555394e-08
-1.200142014456960576e-08 -1.206391314349246686e-08 -1.212640614241532962e-08 -1.218674786710232153e-08 -1.224493831755344425e-08 -1.230312876800456697e-08 -1.236131921845568969e-08 -1.241950966890681406e-08 -1.247540615302816641e-08 -1.252900867081975171e-08 -1.258261118861133701e-08 -1.263621370640292066e-08 -1.268981622419450926e-08 -1.274097787855044171e-08 -1.278969866947072131e-08 -1.283841946039100092e-08 -1.288714025131127886e-08 -1.293586104223155846e-08 -1.298198186772332736e-08 -1.302550272778658722e-08 -1.306902358784984376e-08 -1.311254444791310196e-08 -1.315606530797635850e-08 -1.319680642699117154e-08 -1.323476780495754106e-08 -1.327272918292390893e-08 -1.331069056089027514e-08 -1.334865193885664467e-08 -1.338362280878169495e-08 -1.341560317066543096e-08 -1.344758353254916531e-08 -1.347956389443289967e-08 -1.351154425631663402e-08 -1.354028433105699285e-08 -1.356578411865397616e-08 -1.359128390625095946e-08 -1.361678369384794277e-08 -1.364228348144492608e-08 -1.366425017286405163e-08 -1.368268376810532108e-08 -1.370111736334658888e-08 -1.371955095858785833e-08 -1.373798455382912778e-08 -1.375255493771443598e-08 -1.376326211024378458e-08 -1.377396928277313153e-08 -1.378467645530248013e-08 -1.379538362783182873e-08 -1.380188069241326499e-08 -1.380416764904678724e-08 -1.380645460568031114e-08 -1.380874156231383339e-08 -1.381102851894735730e-08 -1.380878323116561295e-08 -1.380200569896859538e-08 -1.379522816677157616e-08 -1.378845063457455859e-08 -1.378167310237754268e-08 -1.377012958669978461e-08 -1.375382008754127941e-08 -1.373751058838277752e-08 -1.372120108922427398e-08 -1.370489159006577209e-08 -1.368374700380940567e-08 -1.365776733045517472e-08 -1.363178765710094376e-08 -1.360580798374671281e-08 -1.357982831039248351e-08 -1.354917713123986513e-08 -1.351385444628886265e-08 -1.347853176133786348e-08 -1.344320907638685935e-08 -1.340788639143585852e-08 -1.336831207593346750e-08 -1.332448612987969288e-08 -1.328066018382591661e-08 -1.323683423777213869e-08 -1.319300829171836242e-08 -1.314555812884553048e-08 -1.309448374915364287e-08 -1.304340936946175691e-08 -1.299233498976986930e-08 -1.294126061007798335e-08 -1.288727941427193399e-08 -1.283039140235171958e-08 -1.277350339043150517e-08 -1.271661537851129076e-08 -1.265972736659107801e-08 -1.260060366350141238e-08 -1.253924426924229885e-08 -1.247788487498318531e-08 -1.241652548072407178e-08 -1.235516608646495825e-08 -1.229210059981295540e-08 -1.222732902076806820e-08 -1.216255744172318100e-08 -1.209778586267829214e-08 -1.203301428363340659e-08 -1.196689377053677928e-08 -1.189942432338841185e-08 -1.183195487624004773e-08
-1.128228391153271841e-08 -1.133973695868511088e-08 -1.139719000583750335e-08 -1.145272415316907348e-08 -1.150633940067982460e-08 -1.155995464819057406e-08 -1.161356989570132352e-08 -1.166718514321207464e-08 -1.171875130747027213e-08 -1.176826838847591765e-08 -1.181778546948156152e-08 -1.186730255048720539e-08 -1.191681963149285091e-08 -1.196415034077779271e-08 -1.200929467834203078e-08 -1.205443901590627050e-08 -1.209958335347050857e-08 -1.214472769103474664e-08 -1.218753313900177242e-08 -1.222799969737158260e-08 -1.226846625574139277e-08 -1.230893281411120460e-08 -1.234939937248101478e-08 -1.238735077780675872e-08 -1.242278703008843644e-08 -1.245822328237011249e-08 -1.249365953465178855e-08 -1.252909578693346626e-08 -1.256180668619611236e-08 -1.259179223243973014e-08 -1.262177777868334462e-08 -1.265176332492696076e-08 -1.268174887117058020e-08 -1.270875721092494844e-08 -1.273278834419007210e-08 -1.275681947745519576e-08 -1.278085061072031942e-08 -1.280488174398544474e-08 -1.282563869510183095e-08 -1.284312146406948304e-08 -1.286060423303713181e-08 -1.287808700200478224e-08 -1.289556977097243102e-08 -1.290944278134266221e-08 -1.291970603311547087e-08 -1.292996928488827953e-08 -1.294023253666108818e-08 -1.295049578843389684e-08 -1.295679664821469643e-08 -1.295913511600348861e-08 -1.296147358379227749e-08 -1.296381205158106967e-08 -1.296615051936986186e-08 -1.296419951909798756e-08 -1.295795905076544843e-08 -1.295171858243291096e-08 -1.294547811410037184e-08 -1.293923764576783602e-08 -1.292847068705736421e-08 -1.291317723796895642e-08 -1.289788378888054862e-08 -1.288259033979214082e-08 -1.286729689070373137e-08 -1.284740656443061963e-08 -1.282291936097280230e-08 -1.279843215751498497e-08 -1.277394495405716433e-08 -1.274945775059935030e-08 -1.272053750390354971e-08 -1.268718421396977248e-08 -1.265383092403599525e-08 -1.262047763410221636e-08 -1.258712434416843748e-08 -1.254975858878986704e-08 -1.250838036796650175e-08 -1.246700214714313481e-08 -1.242562392631976952e-08 -1.238424570549640588e-08 -1.233948242891798152e-08 -1.229133409658449975e-08 -1.224318576425101964e-08 -1.219503743191753787e-08 -1.214688909958405775e-08 -1.209607189005433370e-08 -1.204258580332836735e-08 -1.198909971660240101e-08 -1.193561362987643797e-08 -1.188212754315047163e-08 -1.182664135563896761e-08 -1.176915506734192260e-08 -1.171166877904487759e-08 -1.165418249074783259e-08 -1.159669620245078924e-08 -1.153773587119262685e-08 -1.147730149697334709e-08 -1.141686712275406733e-08 -1.135643274853478757e-08 -1.129599837431550781e-08 -1.123444182798221823e-08 -1.117176310953491883e-08 -1.110908439108761944e-08
-1.060414618420564346e-08 -1.065698357937715695e-08 -1.070982097454866714e-08 -1.076095113879747777e-08 -1.081037407212358553e-08 -1.085979700544969329e-08 -1.090921993877580106e-08 -1.095864287210191048e-08 -1.100623976291632162e-08 -1.105201061121903944e-08 -1.109778145952175395e-08 -1.114355230782447011e-08 -1.118932315612718628e-08 -1.123313944318743082e-08 -1.127500116900520042e-08 -1.131686289482297003e-08 -1.135872462064073963e-08 -1.140058634645851254e-08 -1.144034706227791709e-08 -1.147800676809895494e-08 -1.151566647391999444e-08 -1.155332617974103394e-08 -1.159098588556207344e-08 -1.162637167029338528e-08 -1.165948353393497112e-08 -1.169259539757656027e-08 -1.172570726121814446e-08 -1.175881912485973195e-08 -1.178944766310249307e-08 -1.181759287594642947e-08 -1.184573808879036421e-08 -1.187388330163429896e-08 -1.190202851447823536e-08 -1.192743711890935896e-08 -1.195010911492767307e-08 -1.197278111094598719e-08 -1.199545310696430130e-08 -1.201812510298261542e-08 -1.203776041671965089e-08 -1.205435904817540442e-08 -1.207095767963115961e-08 -1.208755631108691479e-08 -1.210415494254266997e-08 -1.211737731043987438e-08 -1.212722341477852967e-08 -1.213706951911718330e-08 -1.214691562345584024e-08 -1.215676172779449553e-08 -1.216287493499507617e-08 -1.216525524505758050e-08 -1.216763555512008814e-08 -1.217001586518259082e-08 -1.217239617524510177e-08 -1.217071338012533297e-08 -1.216496747982329268e-08 -1.215922157952125239e-08 -1.215347567921921210e-08 -1.214772977891717513e-08 -1.213768202451545996e-08 -1.212333241601407158e-08 -1.210898280751268485e-08 -1.209463319901129647e-08 -1.208028359050990975e-08 -1.206156136236121242e-08 -1.203846651456520118e-08 -1.201537166676919325e-08 -1.199227681897318366e-08 -1.196918197117717573e-08 -1.194187846653325972e-08 -1.191036630504143562e-08 -1.187885414354961153e-08 -1.184734198205778743e-08 -1.181582982056596334e-08 -1.178052895209419728e-08 -1.174143937664249423e-08 -1.170234980119078952e-08 -1.166326022573908482e-08 -1.162417065028738177e-08 -1.158191741863639166e-08 -1.153650053078611782e-08 -1.149108364293584563e-08 -1.144566675508557013e-08 -1.140024986723529794e-08 -1.135238145433790852e-08 -1.130206151639340847e-08 -1.125174157844890676e-08 -1.120142164050440506e-08 -1.115110170255990501e-08 -1.109899407464687660e-08 -1.104509875676532645e-08 -1.099120343888377298e-08 -1.093730812100221952e-08 -1.088341280312066771e-08 -1.082825052393360069e-08 -1.077182128344101846e-08 -1.071539204294843622e-08 -1.065896280245585398e-08 -1.060253356196327009e-08 -1.054518325630299961e-08 -1.048691188547503923e-08 -1.042864051464708050e-08
-9.966013884634502219e-09 -1.001464178333434616e-08 -1.006326968203419176e-08 -1.011038274302718966e-08 -1.015598096631334317e-08 -1.020157918959949668e-08 -1.024717741288565019e-08 -1.029277563617180535e-08 -1.033675035036420019e-08 -1.037910155546283802e-08 -1.042145276056147419e-08 -1.046380396566011202e-08 -1.050615517075874985e-08 -1.054676216035960125e-08 -1.058562493446266787e-08 -1.062448770856573449e-08 -1.066335048266880111e-08 -1.070221325677186774e-08 -1.073919078721285216e-08 -1.077428307399175771e-08 -1.080937536077066160e-08 -1.084446764754956714e-08 -1.087955993432847103e-08 -1.091259711806880637e-08 -1.094357919877057150e-08 -1.097456127947233664e-08 -1.100554336017410343e-08 -1.103652544087586856e-08 -1.106524389670477728e-08 -1.109169872766082628e-08 -1.111815355861687693e-08 -1.114460838957292593e-08 -1.117106322052897659e-08 -1.119500022067462706e-08 -1.121641939000987240e-08 -1.123783855934511939e-08 -1.125925772868036638e-08 -1.128067689801561502e-08 -1.129927600178178287e-08 -1.131505503997887488e-08 -1.133083407817596689e-08 -1.134661311637305725e-08 -1.136239215457015091e-08 -1.137500887712531159e-08 -1.138446328403854590e-08 -1.139391769095177690e-08 -1.140337209786500624e-08 -1.141282650477823889e-08 -1.141875959518439006e-08 -1.142117136908345810e-08 -1.142358314298252614e-08 -1.142599491688159584e-08 -1.142840669078066553e-08 -1.142696554031761448e-08 -1.142167146549244929e-08 -1.141637739066728410e-08 -1.141108331584211891e-08 -1.140578924101695372e-08 -1.139640329576152269e-08 -1.138292548007582416e-08 -1.136944766439012894e-08 -1.135596984870443041e-08 -1.134249203301873519e-08 -1.132485215653828588e-08 -1.130305021926308249e-08 -1.128124828198788075e-08 -1.125944634471267735e-08 -1.123764440743747726e-08 -1.121184453336394931e-08 -1.118204672249209846e-08 -1.115224891162024761e-08 -1.112245110074839675e-08 -1.109265328987654590e-08 -1.105927581162860782e-08 -1.102231866600458252e-08 -1.098536152038055886e-08 -1.094840437475653356e-08 -1.091144722913250990e-08 -1.087153113210417735e-08 -1.082865608367153919e-08 -1.078578103523889939e-08 -1.074290598680625958e-08 -1.070003093837362143e-08 -1.065490261226811800e-08 -1.060752100848975260e-08 -1.056013940471138720e-08 -1.051275780093302180e-08 -1.046537619715465641e-08 -1.041639798384662170e-08 -1.036582316100891767e-08 -1.031524833817121365e-08 -1.026467351533350798e-08 -1.021409869249580395e-08 -1.016244112600309779e-08 -1.010970081585538950e-08 -1.005696050570768120e-08 -1.000422019555997124e-08 -9.951479885412264597e-09 -9.897996181786037920e-09 -9.843769084681297829e-09 -9.789541987576556083e-09
-9.366606107541255696e-09 -9.411408005305240375e-09 -9.456209903069221745e-09 -9.499671439812201399e-09 -9.541792615534176030e-09 -9.583913791256150660e-09 -9.626034966978125291e-09 -9.668156142700101576e-09 -9.708837174780135472e-09 -9.748078063218230287e-09 -9.787318951656325102e-09 -9.826559840094419917e-09 -9.865800728532516386e-09 -9.903487582077002196e-09 -9.939620400727880654e-09 -9.975753219378759113e-09 -1.001188603802963757e-08 -1.004801885668051603e-08 -1.008246132905006069e-08 -1.011521345513826825e-08 -1.014796558122647581e-08 -1.018071770731468336e-08 -1.021346983340289258e-08 -1.024436443751024457e-08 -1.027340151963674266e-08 -1.030243860176323909e-08 -1.033147568388973553e-08 -1.036051276601623196e-08 -1.038748469622998006e-08 -1.041239147453098148e-08 -1.043729825283198124e-08 -1.046220503113298100e-08 -1.048711180943397911e-08 -1.050969872713451291e-08 -1.052996578423457744e-08 -1.055023284133464197e-08 -1.057049989843470650e-08 -1.059076695553477268e-08 -1.060841059860324428e-08 -1.062343082764012461e-08 -1.063845105667700493e-08 -1.065347128571388691e-08 -1.066849151475076889e-08 -1.068054464461257871e-08 -1.068963067529932299e-08 -1.069871670598606562e-08 -1.070780273667280659e-08 -1.071688876735955087e-08 -1.072264785916597898e-08 -1.072508001209209092e-08 -1.072751216501820121e-08 -1.072994431794431481e-08 -1.073237647087042510e-08 -1.073115031485696968e-08 -1.072626584990394690e-08 -1.072138138495092411e-08 -1.071649691999789802e-08 -1.071161245504487524e-08 -1.070283200474076334e-08 -1.069015556908556728e-08 -1.067747913343036957e-08 -1.066480269777517021e-08 -1.065212626211997415e-08 -1.063548518103153236e-08 -1.061487945450984814e-08 -1.059427372798816391e-08 -1.057366800146647804e-08 -1.055306227494479382e-08 -1.052865631994208956e-08 -1.050045013645836693e-08 -1.047224395297464430e-08 -1.044403776949092332e-08 -1.041583158600720069e-08 -1.038424092794628168e-08 -1.034926579530816134e-08 -1.031429066267004265e-08 -1.027931553003192562e-08 -1.024434039739380694e-08 -1.020659551424405853e-08 -1.016608088058268371e-08 -1.012556624692130558e-08 -1.008505161325992910e-08 -1.004453697959855428e-08 -1.000194976059403184e-08 -9.957289956246365098e-09 -9.912630151898698352e-09 -9.867970347551028298e-09 -9.823310543203361552e-09 -9.777225746481207222e-09 -9.729715957384566961e-09 -9.682206168287926700e-09 -9.634696379191286439e-09 -9.587186590094647832e-09 -9.538757490530526386e-09 -9.489409080498922100e-09 -9.440060670467321123e-09 -9.390712260435716837e-09 -9.341363850404115859e-09 -9.291428443997812411e-09 -9.240906041216809802e-09 -9.190383638435807192e-09
-8.804400163645662690e-09 -8.845733745209680205e-09 -8.887067326773699374e-09 -8.927218409303951773e-09 -8.966186992800440710e-09 -9.005155576296927992e-09 -9.044124159793415275e-09 -9.083092743289904212e-09 -9.120786718156779135e-09 -9.157206084394043355e-09 -9.193625450631307575e-09 -9.230044816868571794e-09 -9.266464183105836014e-09 -9.301500885771369390e-09 -9.335154924865166961e-09 -9.368808963958967840e-09 -9.402463003052768719e-09 -9.436117042146569599e-09 -9.468256121534346645e-09 -9.498880241216098204e-09 -9.529504360897851417e-09 -9.560128480579602976e-09 -9.590752600261356189e-09 -9.619696886703090292e-09 -9.646961339904806941e-09 -9.674225793106523590e-09 -9.701490246308238584e-09 -9.728754699509956887e-09 -9.754132560767460583e-09 -9.777623830080752982e-09 -9.801115099394045380e-09 -9.824606368707339433e-09 -9.848097638020633486e-09 -9.869447475637052006e-09 -9.888655881556598302e-09 -9.907864287476144597e-09 -9.927072693395690892e-09 -9.946281099315238842e-09 -9.963043974994322215e-09 -9.977361320432945974e-09 -9.991678665871566424e-09 -1.000599601131019018e-08 -1.002031335674881063e-08 -1.003184119650903719e-08 -1.004057953059086323e-08 -1.004931786467268928e-08 -1.005805619875451367e-08 -1.006679453283633972e-08 -1.007238410615624619e-08 -1.007482491871423310e-08 -1.007726573127222000e-08 -1.007970654383020526e-08 -1.008214735638819216e-08 -1.008110980463542883e-08 -1.007659388857191528e-08 -1.007207797250840172e-08 -1.006756205644488816e-08 -1.006304614038137460e-08 -1.005481683031584772e-08 -1.004287412624830917e-08 -1.003093142218076897e-08 -1.001898871811323043e-08 -1.000704601404569520e-08 -9.991323704488853304e-09 -9.971821789442709721e-09 -9.952319874396567792e-09 -9.932817959350425864e-09 -9.913316044304283935e-09 -9.890199418684145825e-09 -9.863468082490009879e-09 -9.836736746295873934e-09 -9.810005410101737988e-09 -9.783274073907602043e-09 -9.753340596711196817e-09 -9.720204978512522311e-09 -9.687069360313847804e-09 -9.653933742115174952e-09 -9.620798123916498791e-09 -9.585067706148211354e-09 -9.546742488810309330e-09 -9.508417271472407307e-09 -9.470092054134505284e-09 -9.431766836796603260e-09 -9.391533734964184243e-09 -9.349392748637241613e-09 -9.307251762310302292e-09 -9.265110775983361317e-09 -9.222969789656423650e-09 -9.179557803918547928e-09 -9.134874818769737458e-09 -9.090191833620928643e-09 -9.045508848472119828e-09 -9.000825863323311013e-09 -8.955368235783457456e-09 -8.909135965852560813e-09 -8.862903695921662515e-09 -8.816671425990762563e-09 -8.770439156059865919e-09 -8.723757089987009682e-09 -8.676625227772197160e-09 -8.629493365557382983e-09
-8.277680871159567680e-09 -8.315876110599510597e-09 -8.354071350039455168e-09 -8.391226589285952976e-09 -8.427341828339004022e-09 -8.463457067392055068e-09 -8.499572306445106114e-09 -8.535687545498158815e-09 -8.570677206356529757e-09 -8.604541289020225557e-09 -8.638405371683919703e-09 -8.672269454347613848e-09 -8.706133537011311303e-09 -8.738768902730412842e-09 -8.770175551504925083e-09 -8.801582200279435670e-09 -8.832988849053946257e-09 -8.864395497828460152e-09 -8.894444489543184224e-09 -8.923135824198126744e-09 -8.951827158853069264e-09 -8.980518493508011785e-09 -9.009209828162954305e-09 -9.036380576833286132e-09 -9.062030739519003958e-09 -9.087680902204721783e-09 -9.113331064890439608e-09 -9.138981227576159088e-09 -9.162904898853033202e-09 -9.185102078721063604e-09 -9.207299258589094006e-09 -9.229496438457124408e-09 -9.251693618325156464e-09 -9.271909685598009221e-09 -9.290144640275679369e-09 -9.308379594953352826e-09 -9.326614549631022974e-09 -9.344849504308696431e-09 -9.360799426195945588e-09 -9.374464315292775408e-09 -9.388129204389605228e-09 -9.401794093486433393e-09 -9.415458982583263213e-09 -9.426495638562088453e-09 -9.434904061422905803e-09 -9.443312484283724808e-09 -9.451720907144542158e-09 -9.460129330005359508e-09 -9.465552167693809080e-09 -9.467989420209887565e-09 -9.470426672725967705e-09 -9.472863925242046190e-09 -9.475301177758124675e-09 -9.474426417930542279e-09 -9.470239645759295693e-09 -9.466052873588049106e-09 -9.461866101416802520e-09 -9.457679329245559242e-09 -9.449949429424600105e-09 -9.438676401953933381e-09 -9.427403374483266656e-09 -9.416130347012598277e-09 -9.404857319541933207e-09 -9.389978254336359256e-09 -9.371493151395879732e-09 -9.353008048455400209e-09 -9.334522945514920685e-09 -9.316037842574441161e-09 -9.294112276343479634e-09 -9.268746246822039412e-09 -9.243380217300599190e-09 -9.218014187779157314e-09 -9.192648158257718747e-09 -9.164250505433927104e-09 -9.132821229307785696e-09 -9.101391953181644287e-09 -9.069962677055502878e-09 -9.038533400929363124e-09 -9.004671290626475003e-09 -8.968376346146845134e-09 -8.932081401667213611e-09 -8.895786457187583742e-09 -8.859491512707953873e-09 -8.821438924280691762e-09 -8.781628691905799064e-09 -8.741818459530906366e-09 -8.702008227156013669e-09 -8.662197994781122625e-09 -8.621254903450605528e-09 -8.579178953164467340e-09 -8.537103002878329152e-09 -8.495027052592190964e-09 -8.452951102306054430e-09 -8.410228340324090883e-09 -8.366858766646305286e-09 -8.323489192968519689e-09 -8.280119619290734093e-09 -8.236750045612950150e-09 -8.193050651865063724e-09 -8.149021438047079776e-09 -8.104992224229095829e-09
-7.784590688666037539e-09 -7.819949046729451289e-09 -7.855307404792863385e-09 -7.889754101654426613e-09 -7.923289137314140973e-09 -7.956824172973853680e-09 -7.990359208633568040e-09 -8.023894244293282401e-09 -8.056437529784153324e-09 -8.087989065106182463e-09 -8.119540600428209948e-09 -8.151092135750237433e-09 -8.182643671072266572e-09 -8.213104398076408708e-09 -8.242474316762665496e-09 -8.271844235448923938e-09 -8.301214154135182380e-09 -8.330584072821439168e-09 -8.358737007741832645e-09 -8.385672958896364467e-09 -8.412608910050896290e-09 -8.439544861205426457e-09 -8.466480812359958279e-09 -8.492038485828419050e-09 -8.516217881610803807e-09 -8.540397277393188564e-09 -8.564576673175574975e-09 -8.588756068957961386e-09 -8.611352140832409288e-09 -8.632364888798918681e-09 -8.653377636765429728e-09 -8.674390384731939121e-09 -8.695403132698450168e-09 -8.714578498902267062e-09 -8.731916483343391459e-09 -8.749254467784515856e-09 -8.766592452225638599e-09 -8.783930436666762996e-09 -8.799127983181614247e-09 -8.812185091770195661e-09 -8.825242200358772112e-09 -8.838299308947351872e-09 -8.851356417535931632e-09 -8.861931655760974578e-09 -8.870025023622482365e-09 -8.878118391483990152e-09 -8.886211759345497939e-09 -8.894305127207005726e-09 -8.899562389622929638e-09 -8.901983546593272982e-09 -8.904404703563616326e-09 -8.906825860533959671e-09 -8.909247017504303015e-09 -8.908510103209227420e-09 -8.904615117648732887e-09 -8.900720132088238353e-09 -8.896825146527743819e-09 -8.892930160967250940e-09 -8.885651048348520406e-09 -8.874987808671557181e-09 -8.864324568994595611e-09 -8.853661329317630732e-09 -8.842998089640669162e-09 -8.828891880838615351e-09 -8.811342702911474262e-09 -8.793793524984333173e-09 -8.776244347057192084e-09 -8.758695169130050995e-09 -8.737869465825434986e-09 -8.713767237143337440e-09 -8.689665008461243202e-09 -8.665562779779145655e-09 -8.641460551097051417e-09 -8.614486450629600874e-09 -8.584640478376795680e-09 -8.554794506123990485e-09 -8.524948533871185291e-09 -8.495102561618380096e-09 -8.462973966917283032e-09 -8.428562749767892444e-09 -8.394151532618501856e-09 -8.359740315469112923e-09 -8.325329098319722335e-09 -8.289297478994396373e-09 -8.251645457493131729e-09 -8.213993435991867085e-09 -8.176341414490604096e-09 -8.138689392989341106e-09 -8.100028473114125942e-09 -8.060358654864956947e-09 -8.020688836615787953e-09 -7.981019018366620613e-09 -7.941349200117454928e-09 -7.901145374118798218e-09 -7.860407540370655448e-09 -7.819669706622512677e-09 -7.778931872874369906e-09 -7.738194039126228790e-09 -7.697230986329942277e-09 -7.656042714485512022e-09 -7.614854442641081767e-09
